x,y,angle,ID,dt,T,obj0,rssi0,obj1,rssi1,obj2,rssi2,obj3,rssi3,obj4,rssi4
-78.56,-74.355,168.69,2,1.047,2266.4,2,80,4,65,0,75,1,69,3,72
-78.524,-74.353,168.69,2,1.04,2267.5,2,80,4,65,0,76,1,69,3,72
-78.549,-74.347,174.29,2,1.064,2268.5,2,80,4,65,0,76,1,69,3,72
-78.507,-74.34,168.69,3,1.047,2269.6,2,80,4,65,0,76,1,69,3,72
-79.542,-74.332,167.47,2,1.044,2270.6,2,80,4,65,0,75,1,69,3,72
-79.543,-74.339,167.47,1,1.059,2271.7,2,80,4,65,0,74,1,69,3,72
-80.132,-74.321,167.47,3,1.04,2272.7,2,80,4,65,0,74,1,69,3,72
-80.119,-74.32,167.47,2,1.059,2273.8,2,80,4,65,0,73,1,69,3,72
-80.133,-74.316,167.47,2,1.046,2274.8,2,80,4,65,0,73,1,69,3,72
-80.889,-74.294,173.66,1,1.046,2275.9,2,80,4,65,0,71,1,69,3,72
-80.925,-74.314,173.66,3,1.059,2276.9,2,80,4,65,0,71,1,69,3,73
-80.906,-74.308,174.29,2,1.044,2278,2,81,4,65,0,71,1,69,3,72
-81.573,-74.255,174.29,1,1.061,2279,2,81,4,65,0,70,1,69,3,72
-81.83,-74.294,167.47,1,1.036,2280.1,2,81,4,65,0,70,1,69,3,72
-81.147,-74.226,174.29,1,1.061,2281.1,2,81,4,65,0,70,1,69,3,72
-81.824,-74.283,167.47,1,1.043,2282.2,2,81,4,65,0,69,1,69,3,71
-82.576,-74.3,173.66,2,1.058,2283.2,2,81,4,65,0,69,1,69,3,71
-83.53,-74.227,174.29,2,1.045,2284.3,2,81,4,65,0,69,1,69,3,71
-83.531,-74.256,174.29,2,1.058,2285.3,2,81,4,65,0,69,1,69,3,71
-84.185,-74.21,174.29,1,1.045,2286.4,2,81,4,65,0,69,1,69,3,73
-84.518,-74.258,173.66,2,1.045,2287.4,2,81,4,65,0,68,1,69,3,73
-84.511,-74.245,173.66,2,1.059,2288.5,2,80,4,65,0,68,1,69,3,73
-85.331,-74.183,174.29,2,1.047,2289.5,2,80,4,65,0,68,1,69,3,73
-85.906,-74.179,173.66,1,1.047,2290.6,2,80,4,65,0,68,1,69,3,73
-86.375,-74.187,173.66,1,1.058,2291.6,2,80,4,65,0,68,1,69,3,73
-86.859,-74.096,174.29,1,1.047,2292.7,2,80,4,66,0,69,1,69,3,73
-87.253,-74.137,174.29,2,1.047,2293.7,2,81,4,65,0,69,1,69,3,73
-87.398,-74.096,174.29,1,1.045,2294.8,2,81,4,65,0,69,1,69,3,73
-88.005,-74.115,174.29,2,1.068,2295.8,2,81,4,65,0,69,1,69,3,73
-88.337,-74.129,173.66,2,1.044,2296.9,2,81,4,65,0,70,1,69,3,73
-88.392,-74.129,174.29,2,1.056,2297.9,2,81,4,65,0,72,1,69,3,73
-88.612,-74.079,174.29,1,1.043,2299,2,81,4,65,0,72,1,69,3,73
-88.654,-74.108,174.29,2,1.045,2300,2,81,4,65,0,72,1,69,3,73
-88.883,-74.118,173.66,1,1.059,2301.1,2,81,4,65,0,72,1,69,3,72
-88.886,-74.145,173.66,1,1.046,2302.1,2,81,4,65,0,71,1,69,3,72
-88.837,-74.109,173.66,1,1.045,2303.2,2,81,4,67,0,74,1,69,3,72
-89.575,-74.129,173.66,3,1.065,2304.2,2,81,4,66,0,74,1,69,3,72
-89.551,-74.129,173.66,2,1.038,2305.3,2,81,4,65,0,74,1,69,3,72
-89.514,-74.115,173.66,1,1.048,2306.3,2,81,4,65,0,75,1,69,3,72
-88.896,-74.016,173.66,1,1.067,2307.4,2,81,4,65,0,75,1,69,3,72
-90.569,-74.068,168.69,1,1.038,2308.4,2,81,4,65,0,75,1,69,3,72
-90.582,-74.054,168.69,1,1.065,2309.5,2,81,4,65,0,75,1,69,3,72
-91.49,-74.1,174.29,2,1.051,2310.5,2,81,4,65,0,74,1,69,3,72
-91.466,-74.091,168.69,1,1.049,2311.6,2,81,4,65,0,73,1,69,3,72
-91.718,-73.995,168.69,1,1.041,2312.6,2,81,4,65,0,73,1,69,3,72
-91.726,-73.987,168.69,1,1.044,2313.7,2,81,4,66,0,73,1,69,3,72
-91.724,-73.986,168.69,1,1.064,2314.7,2,81,4,65,0,73,1,69,3,72
-91.721,-73.999,168.69,1,1.036,2315.8,2,81,4,65,0,73,1,69,3,72
-91.718,-73.974,168.69,1,1.063,2316.8,2,81,4,65,0,72,1,69,3,72
-91.735,-73.968,168.69,1,1.038,2317.9,2,81,4,65,0,69,1,69,3,74
-95.098,-74.082,173.66,1,1.059,2318.9,2,81,4,65,0,68,1,69,3,73
-95.068,-74.084,173.66,1,1.058,2320,2,81,4,65,0,68,1,69,3,73
-95.075,-74.092,173.66,1,1.034,2321,2,81,4,65,0,68,1,69,3,72
-95.08,-74.112,174.29,1,1.065,2322.1,2,81,4,65,0,67,1,69,3,71
-95.106,-74.108,174.29,1,1.046,2323.1,2,81,4,65,0,67,1,69,3,71
-95.087,-74.101,174.29,1,1.038,2324.2,2,81,4,66,0,67,1,69,3,71
-95.683,-74.161,173.66,1,1.067,2325.2,2,81,4,66,0,67,1,69,3,72
-96.273,-74.169,174.29,1,1.045,2326.3,2,81,4,65,0,67,1,69,3,72
-96.286,-74.164,174.29,1,1.058,2327.3,2,81,4,65,0,66,1,69,3,72
-96.285,-74.177,174.29,1,1.051,2328.4,2,81,4,65,0,66,1,69,3,72
-97.434,-74.277,174.29,1,1.033,2329.4,2,81,4,65,0,66,1,69,3,72
-97.451,-74.289,174.29,1,1.058,2330.5,2,81,4,65,0,66,1,69,3,72
-96.824,-74.192,174.29,1,1.058,2331.5,2,81,4,65,0,66,1,70,3,72
-96.853,-74.197,174.29,1,1.044,2332.6,2,81,4,65,0,65,1,69,3,72
-97.543,-74.242,174.29,1,1.04,2333.6,2,81,4,65,0,65,1,69,3,72
-98.998,-74.409,174.29,1,1.067,2334.7,2,81,4,66,0,67,1,69,3,72
-99.716,-74.313,174.29,1,1.036,2335.7,2,81,4,66,0,67,1,69,3,71
-99.725,-74.323,168.69,1,1.065,2336.8,2,81,4,66,0,67,1,69,3,71
-100.65,-74.329,174.29,1,1.037,2337.8,2,81,4,65,0,68,1,69,3,71
-100.64,-74.352,174.29,1,1.06,2338.9,2,81,4,65,0,68,1,69,3,72
-101.15,-74.364,174.29,1,1.045,2339.9,2,81,4,65,0,68,1,69,3,72
-101.26,-74.365,174.29,1,1.058,2341,2,81,4,65,0,68,1,69,3,72
-101.26,-74.365,174.29,1,1.045,2342,2,81,4,65,0,68,1,69,3,72
-101.74,-74.389,168.69,1,1.059,2343.1,2,81,4,65,0,68,1,69,3,72
-101.75,-74.389,168.69,1,1.032,2344.1,2,81,4,65,0,69,1,69,3,72
-102.4,-74.471,168.69,1,1.059,2345.2,2,81,4,66,0,71,1,69,3,72
-101.74,-74.378,168.69,1,1.059,2346.3,2,81,4,65,0,71,1,69,3,72
-101.73,-74.371,168.69,1,1.05,2347.3,2,81,4,65,0,71,1,69,3,72
-101.72,-74.384,168.69,1,1.046,2348.3,2,81,4,65,0,71,1,69,3,72
-101.75,-74.389,168.69,1,1.038,2349.4,2,81,4,65,0,71,1,69,3,72
-102.38,-74.45,168.69,1,1.061,2350.4,2,81,4,65,0,71,1,69,3,72
-102.07,-74.35,168.69,1,1.042,2351.5,2,81,4,65,0,71,1,69,3,72
-102.95,-74.436,168.69,1,1.061,2352.6,2,81,4,65,0,71,1,69,3,72
-102.31,-74.348,168.69,1,1.04,2353.6,2,81,4,65,0,71,1,69,3,72
-103.85,-74.357,174.29,1,1.061,2354.7,2,81,4,65,0,72,1,69,3,72
-103.94,-74.339,167.47,1,1.048,2355.7,2,81,4,66,0,72,1,69,3,72
-103.93,-74.35,167.47,1,1.04,2356.7,2,81,4,66,0,72,1,69,3,72
-104.3,-74.387,168.69,1,1.06,2357.8,2,81,4,66,0,72,1,69,3,72
-104.91,-74.378,168.69,1,1.043,2358.8,2,81,4,66,0,72,1,69,3,72
-105.09,-74.366,168.69,1,1.061,2359.9,2,81,4,66,0,72,1,69,3,72
-105.65,-74.36,174.29,1,1.045,2360.9,2,81,4,66,0,72,1,69,3,72
-105.66,-74.358,174.29,1,1.046,2362,2,81,4,66,0,71,1,69,3,72
-105.67,-74.368,174.29,1,1.068,2363.1,2,81,4,66,0,70,1,69,3,72
-105.65,-74.348,174.29,1,1.037,2364.1,2,81,4,66,0,70,1,69,3,72
-106.61,-74.441,168.69,1,1.046,2365.1,2,81,4,66,0,70,1,69,3,72
-106.27,-74.358,174.29,1,1.059,2366.2,2,81,4,66,0,70,1,69,3,72
-106.27,-74.346,174.29,1,1.047,2367.3,2,81,4,66,0,70,1,69,3,72
-106.3,-74.354,174.29,1,1.045,2368.3,2,81,4,66,0,70,1,69,3,72
-106.27,-74.36,174.29,1,1.062,2369.4,2,81,4,66,0,70,1,69,3,72
-106.64,-74.343,168.69,1,1.045,2370.4,2,81,4,66,0,69,1,69,3,72
-106.61,-74.344,168.69,1,1.046,2371.4,2,81,4,66,0,69,1,69,3,72
-106.62,-74.355,168.69,1,1.048,2372.5,2,81,4,65,0,69,1,69,3,72
-106.65,-74.351,168.69,1,1.064,2373.6,2,81,4,65,0,69,1,69,3,72
-106.62,-74.352,168.69,1,1.046,2374.6,2,81,4,65,0,69,1,69,3,72
-106.64,-74.354,168.69,1,1.04,2375.6,2,81,4,66,0,69,1,69,3,72
-107.71,-74.415,168.69,1,1.066,2376.7,2,81,4,66,0,69,1,69,3,72
-107.09,-74.365,167.47,1,1.045,2377.8,2,81,4,66,0,68,1,69,3,72
-107.67,-74.338,168.69,1,1.042,2378.8,2,81,4,66,0,68,1,69,3,72
-108.29,-74.341,167.47,1,1.064,2379.9,2,81,4,66,0,68,1,69,3,72
-108.56,-74.376,168.69,1,1.039,2380.9,2,81,4,66,0,68,1,69,3,72
-109.14,-74.335,168.69,1,1.049,2382,2,81,4,66,0,68,1,69,3,72
-109.16,-74.364,168.69,1,1.064,2383,2,81,4,66,0,68,1,69,3,72
-109.81,-74.376,168.69,2,1.04,2384.1,2,81,4,66,0,68,1,69,3,72
-109.78,-74.367,168.69,1,1.065,2385.1,2,81,4,66,0,68,1,69,3,71
-109.8,-74.376,168.69,1,1.039,2386.2,2,82,4,66,0,68,1,69,3,71
-110.43,-74.364,168.69,1,1.048,2387.2,2,82,4,66,0,68,1,69,3,71
-110.43,-74.364,168.69,1,1.059,2388.3,2,82,4,66,0,68,1,69,3,71
-110.42,-74.376,168.69,1,1.045,2389.3,2,82,4,66,0,68,1,69,3,71
-110.98,-74.364,167.47,1,1.043,2390.4,2,82,4,66,0,68,1,69,3,73
-110.97,-74.384,167.47,1,1.067,2391.4,2,82,4,66,0,68,1,69,3,73
-110.97,-74.368,167.47,2,1.039,2392.5,2,82,4,66,0,68,1,69,3,72
-110.98,-74.378,167.47,1,1.046,2393.5,2,82,4,66,0,68,1,69,3,72
-112.07,-74.336,168.69,1,1.059,2394.6,2,81,4,66,0,68,1,69,3,72
-112.82,-74.347,167.47,1,1.048,2395.6,2,81,4,65,0,70,1,69,3,72
-112.81,-74.353,167.47,1,1.046,2396.7,2,81,4,66,0,70,1,69,3,72
-112.83,-74.342,167.47,3,1.065,2397.7,2,81,4,66,0,72,1,69,3,72
-112.81,-74.356,167.47,1,1.049,2398.8,2,81,4,66,0,72,1,69,3,72
-113.15,-74.374,168.69,1,1.044,2399.8,2,81,4,66,0,72,1,69,3,72
-113.58,-74.353,168.69,2,1.058,2400.9,2,81,4,66,0,72,1,69,3,72
-114.98,-74.458,168.69,1,1.047,2401.9,2,81,4,65,0,75,1,69,3,72
-115.01,-74.466,168.69,2,1.048,2403,2,81,4,65,0,76,1,69,3,72
-115.05,-74.48,168.69,2,1.04,2404,2,81,4,65,0,76,1,69,3,72
-114.46,-74.368,168.69,2,1.065,2405.1,2,81,4,65,0,78,1,69,3,72
-115.49,-74.37,168.69,2,1.038,2406.1,2,81,4,65,0,79,1,69,3,72
-116.69,-74.334,167.47,3,1.061,2407.2,2,81,4,65,0,79,1,69,3,72
-117.67,-74.346,174.29,2,1.039,2408.2,2,81,4,65,0,77,1,69,3,72
-118.24,-74.401,174.29,2,1.06,2409.3,2,81,4,65,0,77,1,69,3,72
-118.37,-74.274,174.29,3,1.041,2410.3,2,81,4,65,0,76,1,69,3,72
-119.96,-74.394,168.69,3,1.06,2411.4,2,81,4,65,0,76,1,69,3,72
-119.99,-74.42,168.69,2,1.045,2412.4,2,81,4,65,0,74,1,69,3,72
-121.36,-74.4,168.69,1,1.058,2413.5,2,81,4,65,0,73,1,69,3,72
-122.23,-74.432,168.69,2,1.038,2414.5,2,81,4,65,0,72,1,69,3,72
-121.65,-74.35,174.29,3,1.051,2415.6,2,81,4,65,0,71,1,69,3,72
-123.11,-74.442,168.69,2,1.061,2416.6,2,81,4,65,0,71,1,69,3,72
-123.83,-74.482,168.69,1,1.046,2417.7,2,81,4,66,0,71,1,70,3,72
-123.82,-74.47,168.69,1,1.044,2418.7,2,81,4,66,0,71,1,70,3,72
-124.57,-74.449,168.69,2,1.062,2419.8,2,81,4,66,0,70,1,70,3,72
-125.46,-74.483,167.47,3,1.044,2420.8,2,81,4,65,0,69,1,70,3,73
-125.49,-74.488,167.47,2,1.047,2421.9,2,81,4,65,0,69,1,70,3,73
-126.29,-74.503,168.69,2,1.046,2422.9,2,81,4,65,0,69,1,70,3,72
-126.33,-74.503,168.69,1,1.058,2424,2,81,4,65,0,69,1,69,3,72
-126.69,-74.486,167.47,2,1.059,2425,2,81,4,65,0,69,1,69,3,72
-126.1,-74.368,168.69,4,1.045,2426.1,2,81,4,65,0,69,1,69,3,72
-126.7,-74.477,168.69,3,1.045,2427.1,2,81,4,66,0,70,1,69,3,72
-127.53,-74.496,168.69,2,1.06,2428.2,2,81,4,65,0,70,1,69,3,72
-128.36,-74.469,168.69,2,1.038,2429.2,2,81,4,65,0,73,1,69,3,72
-128.35,-74.458,168.69,1,1.061,2430.3,2,81,4,65,0,75,1,69,3,72
-129.14,-74.476,168.69,3,1.045,2431.3,2,81,4,65,0,76,1,69,3,73
-129.08,-74.463,168.69,2,1.058,2432.4,2,81,4,65,0,76,1,69,3,73
-129.11,-74.42,168.69,3,1.045,2433.4,2,81,4,65,0,76,1,69,3,72
-129.11,-74.477,168.69,2,1.044,2434.5,2,81,4,65,0,79,1,69,3,72
-129.95,-74.474,168.69,1,1.066,2435.5,2,81,4,65,0,79,1,69,3,72
-129.89,-74.487,168.69,1,1.031,2436.6,2,81,4,65,0,81,1,69,3,72
-129.94,-74.457,168.69,2,1.059,2437.6,2,81,4,65,0,81,1,69,3,72
-129.92,-74.457,167.47,2,1.044,2438.7,2,81,4,65,0,81,1,69,3,72
-129.91,-74.439,167.47,1,1.059,2439.7,2,81,4,65,0,81,1,69,3,72
-129.93,-74.442,167.47,1,1.042,2440.8,2,81,4,65,0,80,1,69,3,72
-130.76,-74.391,168.69,1,1.065,2441.8,2,81,4,65,0,79,1,70,3,72
-130.75,-74.41,168.69,1,1.045,2442.9,2,81,4,65,0,79,1,70,3,72
-130.8,-74.393,168.69,1,1.045,2443.9,2,81,4,65,0,76,1,70,3,72
-131.4,-74.356,168.69,1,1.06,2445,2,81,4,65,0,74,1,70,3,72
-131.48,-74.41,168.69,1,1.044,2446,2,81,4,65,0,74,1,70,3,72
-131.43,-74.36,168.69,2,1.044,2447.1,2,81,4,65,0,72,1,70,3,72
-132.12,-74.363,168.69,2,1.065,2448.1,2,81,4,66,0,72,1,70,3,72
-132.14,-74.347,168.69,2,1.039,2449.2,2,81,4,65,0,71,1,70,3,72
-132.15,-74.363,174.29,1,1.066,2450.2,2,81,4,65,0,72,1,69,3,72
-132.17,-74.334,168.69,2,1.036,2451.3,2,81,4,65,0,71,1,69,3,72
-132.09,-74.321,174.29,2,1.045,2452.3,2,81,4,65,0,71,1,69,3,72
-132.13,-74.346,168.69,1,1.059,2453.4,2,81,4,65,0,71,1,69,3,72
-132.17,-74.357,168.69,2,1.046,2454.4,2,81,4,65,0,71,1,69,3,72
-132.12,-74.336,168.69,2,1.067,2455.5,2,81,4,65,0,71,1,70,3,72
-132.88,-74.382,168.69,1,1.031,2456.5,2,81,4,65,0,70,1,70,3,72
-132.86,-74.315,168.69,2,1.058,2457.6,2,81,4,65,0,70,1,70,3,72
-132.89,-74.366,168.69,1,1.044,2458.6,2,81,4,66,0,70,1,70,3,72
-132.89,-74.346,168.69,1,1.064,2459.7,2,81,4,66,0,70,1,70,3,72
-133.27,-74.376,174.29,1,1.052,2460.8,2,81,4,66,0,70,1,70,3,72
-132.66,-74.226,168.69,1,1.039,2461.8,2,81,4,65,0,70,1,70,3,72
-133.24,-74.313,174.29,1,1.045,2462.8,2,81,4,65,0,69,1,70,3,72
-132.66,-74.233,168.69,2,1.063,2463.9,2,81,4,65,0,69,1,70,3,72
-133.25,-74.334,174.29,1,1.038,2464.9,2,81,4,65,0,69,1,70,3,72
-133.31,-74.396,168.69,1,1.065,2466,2,81,4,65,0,69,1,70,3,72
-132.67,-74.242,174.29,1,1.039,2467,2,81,4,65,0,69,1,70,3,71
-133.29,-74.363,168.69,1,1.064,2468.1,2,81,4,65,0,69,1,70,3,71
-133.25,-74.354,168.69,1,1.052,2469.2,2,81,4,66,0,69,1,70,3,71
-134.27,-74.42,173.66,3,1.036,2470.2,2,81,4,65,0,68,1,70,3,71
-133.96,-74.261,168.69,2,1.048,2471.2,2,81,4,65,0,68,1,69,3,71
-134.57,-74.386,168.69,1,1.064,2472.3,2,81,4,65,0,68,1,69,3,71
-134.53,-74.406,168.69,2,1.038,2473.3,2,81,4,65,0,67,1,69,3,72
-134.54,-74.358,168.69,2,1.049,2474.4,2,81,4,65,0,67,1,69,3,72
-134.52,-74.403,168.69,1,1.065,2475.5,2,81,4,65,0,67,1,69,3,72
-134.57,-74.384,168.69,1,1.044,2476.5,2,81,4,65,0,67,1,69,3,72
-134.54,-74.403,168.69,1,1.042,2477.5,2,81,4,65,0,67,1,69,3,72
-134.58,-74.432,168.69,2,1.065,2478.6,2,81,4,65,0,67,1,69,3,72
-134.54,-74.402,168.69,2,1.044,2479.7,2,81,4,65,0,67,1,69,3,72
-134.59,-74.375,168.69,2,1.058,2480.7,2,81,4,65,0,67,1,69,3,72
-134.57,-74.393,168.69,1,1.039,2481.7,2,81,4,65,0,68,1,69,3,72
-134.54,-74.365,168.69,2,1.053,2482.8,2,81,4,65,0,67,1,69,3,72
-135.96,-74.253,168.69,2,1.049,2483.9,2,81,4,65,0,67,1,69,3,73
-135.98,-74.264,168.69,2,1.06,2484.9,2,81,4,65,0,67,1,69,3,73
-137.49,-74.303,173.66,1,1.048,2486,2,81,4,65,0,68,1,69,3,73
-137.21,-74.265,168.69,1,1.045,2487,2,81,4,65,0,68,1,69,3,72
-137.85,-74.314,174.29,1,1.044,2488,2,81,4,65,0,68,1,69,3,72
-138.15,-74.351,173.66,1,1.058,2489.1,2,81,4,65,0,70,1,69,3,72
-138.59,-74.315,168.69,2,1.039,2490.1,2,81,4,66,0,70,1,69,3,72
-139.11,-74.317,174.29,2,1.059,2491.2,2,81,4,65,0,72,1,69,3,72
-139.49,-74.272,174.29,2,1.046,2492.2,2,81,4,65,0,75,1,69,3,72
-139.58,-74.303,174.29,1,1.059,2493.3,2,81,4,65,0,75,1,69,3,73
-140.22,-74.298,174.29,1,1.039,2494.3,2,81,4,65,0,78,1,69,3,73
-140.44,-74.302,174.29,3,1.061,2495.4,2,81,4,65,0,78,1,69,3,73
-140.45,-74.296,174.29,3,1.042,2496.5,2,81,4,65,0,78,1,69,3,73
-140.37,-74.294,174.29,3,1.067,2497.5,2,81,4,65,0,78,1,69,3,73
-140.4,-74.288,174.29,3,1.05,2498.6,2,81,4,65,0,79,1,69,3,73
-140.36,-74.306,174.29,3,1.047,2499.6,2,81,4,66,0,81,1,69,3,72
-140.42,-74.303,174.29,1,1.044,2500.7,2,81,4,65,0,82,1,69,3,72
-140.41,-74.305,174.29,2,1.055,2501.7,2,81,4,65,0,81,1,69,3,72
-140.42,-74.33,174.29,3,1.05,2502.8,2,81,4,65,0,82,1,69,3,72
-140.9,-74.318,174.29,2,1.04,2503.8,2,81,4,65,0,85,1,69,3,73
-140.94,-74.326,174.29,1,1.066,2504.9,2,81,4,65,0,84,1,69,3,73
-141.72,-74.279,174.29,2,1.05,2505.9,2,81,4,65,0,84,1,69,3,73
-141.75,-74.293,174.29,2,1.046,2507,2,81,4,64,0,84,1,69,3,73
-141.76,-74.293,174.29,2,1.049,2508,2,81,4,64,0,82,1,69,3,73
-142.75,-74.249,174.29,1,1.039,2509.1,2,81,4,64,0,77,1,69,3,73
-143.57,-74.277,174.29,1,1.064,2510.1,2,81,4,66,0,75,1,69,3,73
-143.55,-74.278,174.29,1,1.045,2511.2,2,81,4,66,0,74,1,69,3,73
-143.48,-74.27,174.29,1,1.047,2512.2,2,81,4,65,0,74,1,69,3,73
-144.01,-74.237,174.29,2,1.065,2513.3,2,81,4,65,0,74,1,69,3,73
-144.49,-74.249,173.66,2,1.049,2514.3,2,81,4,65,0,72,1,69,3,73
-144.66,-74.235,174.29,1,1.041,2515.4,2,80,4,65,0,71,1,69,3,73
-146.32,-74.198,174.29,1,1.045,2516.4,2,80,4,65,0,69,1,69,3,73
-146.97,-74.211,173.66,1,1.062,2517.5,2,80,4,65,0,68,1,70,3,73
-147.42,-74.26,174.29,1,1.05,2518.5,2,80,4,65,0,66,1,70,3,72
-147.63,-74.408,174.29,1,1.043,2519.6,2,81,4,65,0,66,1,70,3,72
-148.17,-74.457,174.81,1,1.045,2520.6,2,81,4,65,0,64,1,70,3,72
-149.44,-74.443,174.81,1,1.065,2521.7,2,81,4,65,0,64,1,70,3,72
-151.34,-74.172,174.29,1,1.048,2522.7,2,81,4,65,0,64,1,70,3,72
-151.53,-74.149,174.29,1,1.058,2523.8,2,81,4,65,0,65,1,70,3,72
-151.54,-74.129,174.29,1,1.036,2524.8,2,82,4,65,0,64,1,70,3,73
-153.27,-74.145,174.29,1,1.047,2525.9,2,81,4,65,0,66,1,70,3,73
-154.43,-74.158,174.29,1,1.065,2526.9,2,81,4,65,0,68,1,70,3,73
-154.5,-74.186,174.29,1,1.039,2528,2,81,4,65,0,69,1,71,3,73
-154.42,-74.162,174.29,1,1.045,2529,2,81,4,65,0,70,1,70,3,73
-155,-74.155,174.29,1,1.058,2530.1,2,81,4,65,0,70,1,70,3,73
-155.81,-74.169,174.29,2,1.042,2531.1,2,81,4,66,0,70,1,70,3,73
-156.37,-74.137,174.29,1,1.059,2532.2,2,81,4,65,0,70,1,70,3,73
-156.31,-74.138,174.29,1,1.044,2533.2,2,81,4,65,0,70,1,70,3,73
-157.62,-74.063,174.29,2,1.062,2534.3,2,82,4,65,0,70,1,70,3,73
-157.3,-74.014,174.29,3,1.039,2535.3,2,82,4,65,0,70,1,69,3,73
-158.39,-73.849,169.7,1,0.049,2536.4,2,82,4,65,0,69,1,69,3,73
-158.53,-73.779,174.29,2,1.003,2537.4,2,82,4,65,0,68,1,69,3,73
-158.64,-70.652,168.69,3,0.067,2538.5,2,81,4,65,0,68,1,69,3,73
-158.68,-69.904,174.29,2,0.998,2539.5,2,81,4,65,0,72,1,69,3,73
-159.12,-65.942,174.29,2,1.039,2540.6,2,81,4,65,0,73,1,69,3,73
-159.26,-65.945,174.29,2,1.059,2541.6,2,81,4,65,0,73,1,69,3,73
-156.42,-65.86,174.29,2,1.04,2542.7,2,81,4,65,0,75,1,69,3,72
-152.43,-65.832,174.29,1,1.048,2543.7,2,81,4,65,0,80,1,69,3,72
-152.37,-65.808,174.29,2,1.06,2544.8,2,81,4,65,0,78,1,69,3,72
-150.29,-65.92,174.29,1,1.048,2545.8,2,81,4,65,0,75,1,69,3,72
-150.27,-65.928,174.29,1,1.057,2546.9,2,82,4,65,0,75,1,69,3,72
-148.93,-65.858,174.29,1,1.039,2547.9,2,82,4,65,0,72,1,69,3,72
-148.94,-65.877,174.29,1,1.064,2549,2,81,4,65,0,72,1,70,3,72
-148.91,-65.862,174.29,1,1.047,2550,2,81,4,65,0,71,1,70,3,72
-147.74,-65.896,174.29,1,1.045,2551.1,2,81,4,65,0,71,1,70,3,72
-147.72,-65.896,174.29,1,1.06,2552.1,2,81,4,65,0,71,1,70,3,72
-146.72,-65.906,174.29,2,1.041,2553.2,2,81,4,65,0,71,1,70,3,72
-146.74,-65.913,174.29,1,1.048,2554.2,2,81,4,65,0,71,1,70,3,72
-145.71,-65.946,174.29,2,1.06,2555.3,2,81,4,65,0,74,1,70,3,73
-145.73,-65.96,174.29,1,1.055,2556.3,2,81,4,65,0,73,1,70,3,72
-145.73,-65.915,174.29,2,1.031,2557.4,2,81,4,65,0,72,1,70,3,72
-145.73,-65.945,174.29,1,1.05,2558.4,2,81,4,65,0,72,1,70,3,72
-144.75,-65.96,174.29,2,1.054,2559.5,2,81,4,65,0,72,1,70,3,72
-144.74,-65.921,174.29,1,1.06,2560.5,2,81,4,65,0,72,1,70,3,72
-143.9,-65.933,174.29,1,1.039,2561.6,2,81,4,66,0,72,1,70,3,72
-143.99,-65.921,174.29,1,1.059,2562.6,2,81,4,66,0,72,1,70,3,72
-143.19,-65.918,174.29,2,1.044,2563.7,2,81,4,66,0,73,1,70,3,72
-143.21,-65.919,174.29,2,1.061,2564.7,2,81,4,65,0,73,1,70,3,72
-142,-65.927,174.29,1,1.055,2565.8,2,81,4,65,0,74,1,70,3,73
-141.99,-65.928,174.29,1,1.046,2566.8,2,81,4,65,0,74,1,70,3,72
-141.27,-65.917,174.29,1,1.049,2567.9,2,81,4,65,0,74,1,70,3,72
-140.86,-65.94,174.29,1,1.043,2568.9,2,81,4,65,0,74,1,71,3,72
-140.7,-65.903,174.29,1,1.059,2570,2,81,4,65,0,74,1,70,3,72
-140.7,-65.909,174.29,1,1.041,2571,2,81,4,65,0,74,1,70,3,72
-139.93,-65.94,174.29,1,1.059,2572.1,2,81,4,67,0,74,1,70,3,72
-139.95,-65.907,173.66,1,1.047,2573.1,2,81,4,66,0,74,1,70,3,72
-139.2,-65.933,174.29,1,1.045,2574.2,2,81,4,66,0,74,1,70,3,72
-138.43,-65.915,174.29,1,1.047,2575.2,2,81,4,66,0,74,1,70,3,72
-138.43,-65.954,174.29,1,1.066,2576.3,2,81,4,66,0,73,1,70,3,73
-137.73,-65.933,174.29,2,1.044,2577.3,2,81,4,66,0,72,1,70,3,72
-137.71,-65.927,174.29,1,1.047,2578.4,2,81,4,66,0,72,1,70,3,72
-137.18,-65.806,174.29,2,1.047,2579.4,2,81,4,66,0,72,1,70,3,72
-136.76,-65.945,173.66,1,1.06,2580.5,2,81,4,65,0,72,1,70,3,72
-136.75,-65.963,174.29,2,1.044,2581.5,2,81,4,65,0,71,1,70,3,72
-136.77,-65.933,173.66,2,1.059,2582.6,2,81,4,66,0,71,1,70,3,72
-135.77,-65.921,174.29,1,1.044,2583.6,2,81,4,65,0,71,1,70,3,72
-135.78,-65.923,174.29,1,1.046,2584.7,2,81,4,65,0,71,1,70,3,72
-135.06,-65.948,174.29,1,1.065,2585.8,2,81,4,65,0,71,1,70,3,72
-134.95,-65.967,174.29,1,1.043,2586.8,2,81,4,65,0,70,1,70,3,73
-134.1,-65.983,174.29,1,1.059,2587.9,2,81,4,65,0,70,1,70,3,73
-133.88,-66.031,174.29,1,1.049,2588.9,2,81,4,65,0,70,1,70,3,72
-133.3,-65.995,174.29,1,1.038,2589.9,2,81,4,65,0,70,1,70,3,72
-132.88,-66.072,174.29,1,1.052,2591,2,81,4,65,0,71,1,70,3,72
-132.16,-66.097,174.29,1,1.045,2592,2,80,4,65,0,71,1,70,3,72
